5.567367958507840608e-02,1.000000000000000000e+00,6.268897182628599962e-01
4.797972816594303636e-01,1.000000000000000000e+00,6.931230296463519736e-01
4.016764806306521995e-01,1.000000000000000000e+00,6.959134660242862758e-01
8.479789975469744778e-01,1.000000000000000000e+00,7.282180355682347228e-01
7.178491793398787957e-01,1.000000000000000000e+00,7.352418510159194343e-01
6.020640512488245610e-01,1.000000000000000000e+00,6.926416053771180525e-01
5.523838215054972522e-01,1.000000000000000000e+00,6.923553864010772996e-01
9.491023977466375161e-01,1.000000000000000000e+00,7.415267806792104066e-01
9.866733303584686032e-01,1.000000000000000000e+00,7.390012256627475074e-01
3.380540496495277880e-01,1.000000000000000000e+00,6.734265157718170025e-01
2.398746790524733941e-01,1.000000000000000000e+00,6.780043288526317324e-01
7.964357539879461934e-01,1.000000000000000000e+00,7.383029214659734274e-01
6.368643077465541147e-02,1.000000000000000000e+00,6.497419811916539389e-01
3.646156429960411005e-01,1.000000000000000000e+00,6.824956609757685255e-01
7.002280262450244486e-02,1.000000000000000000e+00,6.383014479941773178e-01
3.193677070509099991e-01,1.000000000000000000e+00,6.832703267732186392e-01
7.038259510695688004e-02,1.000000000000000000e+00,6.390420507037269937e-01
2.902636671353120423e-01,1.000000000000000000e+00,6.874567130785602664e-01
7.901011234337894651e-01,1.000000000000000000e+00,7.219978539481431978e-01
9.054003208000718228e-01,1.000000000000000000e+00,7.394948142542931979e-01
7.926213850799261884e-01,1.000000000000000000e+00,7.050035732143040690e-01
5.618187101448783860e-01,1.000000000000000000e+00,7.146979483423234747e-01
6.160183850726513866e-01,1.000000000000000000e+00,7.285530595868117132e-01
3.614835422032017798e-01,1.000000000000000000e+00,6.858467303490372036e-01
1.688172985854528019e-01,1.000000000000000000e+00,6.694864218374915188e-01
4.362409336651609237e-01,1.000000000000000000e+00,6.778962310146700032e-01
7.328253363481761484e-01,1.000000000000000000e+00,7.189221910064261811e-01
6.288762386070045896e-02,1.000000000000000000e+00,6.209891423888176387e-01
2.073297888117131560e-02,1.000000000000000000e+00,6.244546267363391134e-01
7.705480664150190506e-01,1.000000000000000000e+00,7.305680404527672422e-01
2.999520094305543338e-01,1.000000000000000000e+00,6.648117253427614504e-01
7.011642750435168603e-01,1.000000000000000000e+00,7.111365907871906034e-01
7.346677209045017198e-01,1.000000000000000000e+00,7.165545397468261468e-01
9.329046271873459029e-01,1.000000000000000000e+00,7.620581673715361992e-01
4.003284329218084192e-01,1.000000000000000000e+00,6.898504409709941276e-01
3.584379283481562428e-01,1.000000000000000000e+00,6.869614825910852485e-01
8.065667909277211001e-01,1.000000000000000000e+00,7.318283095938579175e-01
7.644910965444714490e-01,1.000000000000000000e+00,7.278321376694769640e-01
6.526147399155839413e-01,1.000000000000000000e+00,7.130313916350095038e-01
8.109665739550673269e-01,1.000000000000000000e+00,7.152565803340920070e-01
6.422148587410551057e-01,1.000000000000000000e+00,7.077111689858198718e-01
9.574440528259551275e-01,1.000000000000000000e+00,7.559694497035944760e-01
3.338744214510923625e-01,1.000000000000000000e+00,6.853609491828742684e-01
7.382526228486729902e-01,1.000000000000000000e+00,7.189853927965758063e-01
9.498333057371811661e-01,1.000000000000000000e+00,7.255411480482826247e-01
3.343641541612399903e-01,1.000000000000000000e+00,6.822994342305214177e-01
6.116319967348143871e-01,1.000000000000000000e+00,7.120831536224909719e-01
3.656701675771530935e-01,1.000000000000000000e+00,6.800853111592664035e-01
4.615402913873004609e-01,1.000000000000000000e+00,7.061200610264403155e-01
7.500199310871569214e-02,1.000000000000000000e+00,6.338016844952049089e-01
1.934336229824262787e-02,1.000000000000000000e+00,6.188905267866581239e-01
7.596494675521735518e-01,1.000000000000000000e+00,7.328901526944208156e-01
4.527591644919976011e-01,1.000000000000000000e+00,6.985240720470320408e-01
6.228340076529895741e-01,1.000000000000000000e+00,7.240083837699627933e-01
7.399515177978946978e-01,1.000000000000000000e+00,7.205580025826873181e-01
4.186634301818408233e-01,1.000000000000000000e+00,6.882944054044763948e-01
3.676176250676499446e-01,1.000000000000000000e+00,6.915245888060870261e-01
1.690288105907523653e-01,1.000000000000000000e+00,6.613088423677513372e-01
7.938724066348070707e-01,1.000000000000000000e+00,7.390775956085913201e-01
8.330374085844274301e-01,1.000000000000000000e+00,7.343627881843276528e-01
7.342129873053530043e-01,1.000000000000000000e+00,7.221194695547554776e-01
8.752945800236828777e-01,1.000000000000000000e+00,7.380412071031485777e-01
6.480564419758134687e-01,1.000000000000000000e+00,7.215838762765819370e-01
6.960661747706572422e-01,1.000000000000000000e+00,7.079768329867424104e-01
1.930180802665976136e-01,1.000000000000000000e+00,6.617388879040875249e-01
7.676322349393081002e-01,1.000000000000000000e+00,7.217786008627747885e-01
3.340828943023390618e-01,1.000000000000000000e+00,6.948407256886521832e-01
4.379592060627782724e-01,1.000000000000000000e+00,6.898707602614919665e-01
3.188702397585750914e-01,1.000000000000000000e+00,6.915863638892517651e-01
5.682896689272662893e-01,1.000000000000000000e+00,6.951294533054792613e-01
6.586923514330884633e-01,1.000000000000000000e+00,7.154145494993379151e-01
5.755585410552345182e-01,1.000000000000000000e+00,7.191326598159575312e-01
3.181871939870476451e-01,1.000000000000000000e+00,6.782568822128949293e-01
2.180033752705199390e-01,1.000000000000000000e+00,6.786089407941454654e-01
8.449385308721757415e-01,1.000000000000000000e+00,7.109582069046246344e-01
3.021646877876107418e-01,1.000000000000000000e+00,6.790965182589894233e-01
4.382206708773437320e-01,1.000000000000000000e+00,6.963629573130969419e-01
9.141458692565018751e-02,1.000000000000000000e+00,6.424892852292439782e-01
3.009791698409338689e-01,1.000000000000000000e+00,6.635877868212951558e-01
8.569480601338674841e-02,1.000000000000000000e+00,6.490424610011625850e-01
3.437133069603043323e-01,1.000000000000000000e+00,6.607090416118931442e-01
7.093010177714357267e-01,1.000000000000000000e+00,7.297949447652978261e-01
9.739682557652591388e-01,1.000000000000000000e+00,7.437493330906072009e-01
6.252248400713202869e-01,1.000000000000000000e+00,7.228786861295543043e-01
2.693035401785444094e-01,1.000000000000000000e+00,6.719247029260646542e-01
6.567088061886622308e-01,1.000000000000000000e+00,7.046866650212804117e-01
6.269978191913107013e-01,1.000000000000000000e+00,7.080072952176513779e-01
8.256522290722502211e-01,1.000000000000000000e+00,7.250966356655800249e-01
5.336939818963534199e-01,1.000000000000000000e+00,7.104610405518579919e-01
9.111216648007268715e-01,1.000000000000000000e+00,7.331301463445075717e-01
4.155036692248402774e-01,1.000000000000000000e+00,6.964374676203797243e-01
2.860446694951896962e-01,1.000000000000000000e+00,6.815683471714665265e-01
5.190077415876589439e-01,1.000000000000000000e+00,7.172637327280302344e-01
9.224502382708699155e-01,1.000000000000000000e+00,7.172258260309022360e-01
7.239112626196140265e-01,1.000000000000000000e+00,7.175270214767642818e-01
4.939130011335058912e-01,1.000000000000000000e+00,7.074624168446699279e-01
4.974963527482624270e-01,1.000000000000000000e+00,7.078539859364880726e-01
6.487221982847004575e-01,1.000000000000000000e+00,7.095666527288388981e-01
4.477711603657112960e-01,1.000000000000000000e+00,6.932096504170603968e-01
5.506394709523688702e-01,1.000000000000000000e+00,7.052671679425098761e-01
9.711752036309947433e-01,1.000000000000000000e+00,7.420496243928367264e-01
9.324137189386374480e-01,1.000000000000000000e+00,7.323037967487310285e-01
8.406854303886448498e-01,1.000000000000000000e+00,7.246058361430479655e-01
1.270482611113993299e-01,1.000000000000000000e+00,6.403765936473582165e-01
5.565211058717440817e-01,1.000000000000000000e+00,7.030144156965499880e-01
3.664272110414842354e-01,1.000000000000000000e+00,7.007344903419689963e-01
9.117954842759740108e-01,1.000000000000000000e+00,7.269721288625387023e-01
3.136791531033543690e-01,1.000000000000000000e+00,6.900937917902246754e-01
9.307659224592693681e-01,1.000000000000000000e+00,7.572598304719015960e-01
2.383461012399714640e-01,1.000000000000000000e+00,6.723400659488659725e-01
4.203907748456515714e-01,1.000000000000000000e+00,7.166168918797848342e-01
9.599626473404817562e-01,1.000000000000000000e+00,7.386590983643367414e-01
5.954866904630542468e-01,1.000000000000000000e+00,7.272285159178627501e-01
9.321486216692217441e-01,1.000000000000000000e+00,7.376001051151706012e-01
5.388502918850757162e-01,1.000000000000000000e+00,6.931516948583870130e-01
2.280368661942572261e-01,1.000000000000000000e+00,6.723668014696785322e-01
7.129629202330347582e-01,1.000000000000000000e+00,7.397879963724607322e-01
5.215734913958031127e-01,1.000000000000000000e+00,6.977453644882545269e-01
5.054731686195710338e-01,1.000000000000000000e+00,7.068461177247544747e-01
1.364845132555437823e-01,1.000000000000000000e+00,6.436665955097338188e-01
1.449194619045104382e-01,1.000000000000000000e+00,6.463873938416103693e-01
9.296051143502445102e-01,1.000000000000000000e+00,7.425404805668404107e-01
9.560582640482870875e-01,1.000000000000000000e+00,7.380895234745270539e-01
9.659308966993166434e-01,1.000000000000000000e+00,7.463061324545424702e-01
3.577892412958174617e-01,1.000000000000000000e+00,6.988340609136005632e-01
4.587020519081330683e-02,1.000000000000000000e+00,6.198791074826814906e-01
5.539272728215859365e-01,1.000000000000000000e+00,6.999871647067098523e-01
7.363094717820712898e-01,1.000000000000000000e+00,7.234581723836894795e-01
6.480464731725968930e-01,1.000000000000000000e+00,7.386561930937183273e-01
5.293284911473727927e-02,1.000000000000000000e+00,6.307295791752668412e-01
2.328828326292886608e-01,1.000000000000000000e+00,6.649797816668728823e-01
7.058842586253110118e-01,1.000000000000000000e+00,7.249113064207411972e-01
5.508483210578596356e-02,1.000000000000000000e+00,6.557590133903149487e-01
8.464969771473587201e-01,1.000000000000000000e+00,7.261015090730857935e-01
9.890811615793558831e-01,1.000000000000000000e+00,7.394439121544646998e-01
2.477996424832021871e-01,1.000000000000000000e+00,6.724885439632569684e-01
5.411530447521384346e-02,1.000000000000000000e+00,6.420408355200919459e-01
9.796933083190054736e-01,1.000000000000000000e+00,7.636972110584993034e-01
7.672162846141741266e-01,1.000000000000000000e+00,7.132929493442826674e-01
4.541978001271029797e-01,1.000000000000000000e+00,6.805102837627409196e-01
4.782566402328368715e-01,1.000000000000000000e+00,7.012178127701881314e-01
9.155030040986599227e-01,1.000000000000000000e+00,7.426379779941922887e-01
3.558300798626019557e-01,1.000000000000000000e+00,6.639068132886193352e-01
5.317982877899563032e-02,1.000000000000000000e+00,6.282027156522379530e-01
6.139703292233636978e-01,1.000000000000000000e+00,7.223795398622618880e-01
3.125447592812036213e-01,1.000000000000000000e+00,6.756966388023034620e-01
6.815590429982288923e-01,1.000000000000000000e+00,7.236118503389780132e-01
9.479500297521538110e-01,1.000000000000000000e+00,7.415322810448485846e-01
3.605798783967624210e-01,1.000000000000000000e+00,6.933934000423147559e-01
2.469981527203757299e-01,1.000000000000000000e+00,6.765591335792587868e-01
5.295186810844731973e-02,1.000000000000000000e+00,6.369980657561372661e-01
8.316599395304784537e-01,1.000000000000000000e+00,7.435646269877498327e-01
7.837980771565988825e-02,1.000000000000000000e+00,6.358791429924193217e-01
9.521754802942423712e-01,1.000000000000000000e+00,7.414294770593208295e-01
7.061476278277337704e-01,1.000000000000000000e+00,7.322849132226796343e-01
9.115328467690831937e-01,1.000000000000000000e+00,7.316370057201773136e-01
8.144408709150505743e-01,1.000000000000000000e+00,7.261294335790234866e-01
1.907216128528860244e-01,1.000000000000000000e+00,6.562671852093183711e-01
1.759034817259574890e-01,1.000000000000000000e+00,6.519615314569650044e-01
9.613877717570741277e-01,1.000000000000000000e+00,7.611648165351748707e-01
2.910379758033283526e-01,1.000000000000000000e+00,6.831050255467616683e-01
7.906135259730081577e-01,1.000000000000000000e+00,7.467700536543819823e-01
1.707901478281650398e-01,1.000000000000000000e+00,6.678398826392968335e-01
2.990902302919853373e-01,1.000000000000000000e+00,6.802464700662398389e-01
6.734901437201955554e-01,1.000000000000000000e+00,7.154954072485738559e-01
2.484196822431457008e-01,1.000000000000000000e+00,6.752503837203094328e-01
7.518671691628543430e-01,1.000000000000000000e+00,7.244586191709115885e-01
8.792560630523987841e-01,1.000000000000000000e+00,7.440256430467457882e-01
3.203724496891816598e-01,1.000000000000000000e+00,6.734806876568235623e-01
2.987078763658916891e-01,1.000000000000000000e+00,6.811213819288209903e-01
2.773266075835500999e-02,1.000000000000000000e+00,6.301653738483816714e-01
4.226599746463508556e-01,1.000000000000000000e+00,6.918208379824636323e-01
6.544658271019487827e-02,1.000000000000000000e+00,6.358822317101481270e-01
5.746559438006094700e-01,1.000000000000000000e+00,7.149300348197541455e-01
6.879362468714375067e-01,1.000000000000000000e+00,7.251492265468533205e-01
5.683058309279074294e-01,1.000000000000000000e+00,7.078036959982403342e-01
6.037265473927618809e-01,1.000000000000000000e+00,7.119772286528470717e-01
5.996501042461839237e-01,1.000000000000000000e+00,7.061760088083424147e-01
9.026474290190248384e-01,1.000000000000000000e+00,7.422058279890336729e-01
5.310294059139394340e-01,1.000000000000000000e+00,7.040435276785872443e-01
8.613926874133444045e-01,1.000000000000000000e+00,7.178573580444977953e-01
3.519715939039939068e-01,1.000000000000000000e+00,6.828959293029865929e-01
1.406258852534806314e-01,1.000000000000000000e+00,6.611632117396956110e-01
2.218770910355624126e-01,1.000000000000000000e+00,6.714382344999348939e-01
7.932820622478350403e-01,1.000000000000000000e+00,7.192503028013828015e-01
2.296837238326862041e-01,1.000000000000000000e+00,6.770811071258032721e-01
7.725377474183455773e-01,1.000000000000000000e+00,7.324496528718629218e-01
9.028368325407534201e-01,1.000000000000000000e+00,7.425660962148328270e-01
5.443871912785486211e-01,1.000000000000000000e+00,7.215816483861728914e-01
1.432226609637543557e-01,1.000000000000000000e+00,6.520356681878057836e-01
6.234966034572850813e-01,1.000000000000000000e+00,7.196624383670757741e-01
3.794971883865353446e-01,1.000000000000000000e+00,6.864390199893629640e-01
9.084479428605393148e-01,1.000000000000000000e+00,7.466430577480214215e-01
2.236384804517927982e-01,1.000000000000000000e+00,6.802480050706670722e-01
2.342885119379239933e-01,1.000000000000000000e+00,6.750965672651639826e-01
4.823610955823678381e-01,1.000000000000000000e+00,7.074841020151031445e-01
4.935543623510619815e-01,1.000000000000000000e+00,6.930619293025981342e-01
1.877657143187724254e-01,1.000000000000000000e+00,6.691834961503028145e-01
3.743355683698555980e-01,1.000000000000000000e+00,6.763735027840805936e-01
6.681710222677123001e-01,1.000000000000000000e+00,7.389849393401194400e-01
4.705200492152024072e-01,1.000000000000000000e+00,7.102316630211404913e-01
5.971972772944522667e-02,1.000000000000000000e+00,6.207656534214667232e-01
4.153075156128512857e-01,1.000000000000000000e+00,6.661656161298636913e-01
4.158095558768843958e-01,1.000000000000000000e+00,7.057574006103614073e-01
4.476047771283729881e-01,1.000000000000000000e+00,6.876139051914695877e-01
2.383980400885887807e-02,1.000000000000000000e+00,6.285684109387096319e-01
2.739923918077491471e-01,1.000000000000000000e+00,6.624750512505347411e-01
9.504112655824948908e-01,1.000000000000000000e+00,7.401536021818077016e-01
8.830067682907961624e-01,1.000000000000000000e+00,7.279731136189342422e-01
9.407089923703862988e-01,1.000000000000000000e+00,7.446664150191707465e-01
7.588901036227373442e-01,1.000000000000000000e+00,7.213247958778699065e-01
4.339920625873168181e-01,1.000000000000000000e+00,7.093813299278333151e-01
9.375041843727648372e-01,1.000000000000000000e+00,7.308343354339783549e-01
3.006610742984531237e-01,1.000000000000000000e+00,6.916290794558085375e-01
5.932158595891228181e-01,1.000000000000000000e+00,7.101301901584223808e-01
5.874342237972122183e-01,1.000000000000000000e+00,7.149562110909527535e-01
4.407539836159479751e-01,1.000000000000000000e+00,6.792770184040637371e-01
2.503682142313443659e-01,1.000000000000000000e+00,6.544740510841603465e-01
3.304821088661957784e-01,1.000000000000000000e+00,6.930514130919220861e-01
6.429192718366792958e-01,1.000000000000000000e+00,7.024560112329549799e-01
2.840215869807550808e-01,1.000000000000000000e+00,6.731838279963641147e-01
3.461957139554803220e-01,1.000000000000000000e+00,6.812337179917032914e-01
3.541026323811304888e-01,1.000000000000000000e+00,6.763666831672634494e-01
3.248058703912016787e-01,1.000000000000000000e+00,6.838224729715013384e-01
8.285301732406789021e-01,1.000000000000000000e+00,7.159686623384541315e-01
5.457853350663963710e-01,1.000000000000000000e+00,6.938554810968937669e-01
1.836989442987257970e-02,1.000000000000000000e+00,6.293986118366412530e-01
7.415786305528037081e-01,1.000000000000000000e+00,7.150468158957749010e-01
5.021697830356733894e-01,1.000000000000000000e+00,7.088594337106762788e-01
7.788932316015663160e-01,1.000000000000000000e+00,7.327270865216274354e-01
4.945636354870593943e-01,1.000000000000000000e+00,7.158292153482450626e-01
3.108377529861254818e-01,1.000000000000000000e+00,6.845388194531609738e-01
8.392884106018829726e-01,1.000000000000000000e+00,7.125362430181095830e-01
1.733450226746550138e-01,1.000000000000000000e+00,6.534673537259302334e-01
2.782765697693676543e-01,1.000000000000000000e+00,6.716081335537708030e-01
4.841478825577120171e-01,1.000000000000000000e+00,7.118627768785965593e-01
8.598711859673905389e-01,1.000000000000000000e+00,7.358625713582856998e-01
1.152120218539616214e-01,1.000000000000000000e+00,6.441536147342376006e-01
3.386884703760197901e-01,1.000000000000000000e+00,6.877765250268920161e-01
5.322401791067468135e-01,1.000000000000000000e+00,7.007780492980971720e-01
6.783495589078893939e-01,1.000000000000000000e+00,7.231706754801028314e-01
1.051940692391352128e-01,1.000000000000000000e+00,6.483998643396984285e-01
7.552836327239450531e-01,1.000000000000000000e+00,7.352104379901741593e-01
5.569210955449487299e-01,1.000000000000000000e+00,7.100589053692024644e-01
5.171443992591587824e-01,1.000000000000000000e+00,7.128119947226665420e-01
3.808704616721813041e-01,1.000000000000000000e+00,6.882839767147104215e-01
3.146471201303550069e-01,1.000000000000000000e+00,6.875400688087722756e-01
8.905046207888843712e-01,1.000000000000000000e+00,7.331843552531150943e-01
9.937764693888420098e-01,1.000000000000000000e+00,7.486852658578059261e-01
1.752148647550400007e-01,1.000000000000000000e+00,6.624706567640179511e-01
2.115011781361237908e-01,1.000000000000000000e+00,6.648489401759288819e-01
6.670340941713064353e-01,1.000000000000000000e+00,7.125015159711270973e-01
7.645628984466874556e-01,1.000000000000000000e+00,7.221384422169323525e-01
8.229658059287822125e-01,1.000000000000000000e+00,7.342607047832717670e-01
3.024455382241250101e-01,1.000000000000000000e+00,6.559431294297324300e-01
2.091003056378510916e-01,1.000000000000000000e+00,6.781242540856414758e-01
7.256924416241772313e-02,1.000000000000000000e+00,6.153952903763204585e-01
3.763322669294578704e-01,1.000000000000000000e+00,6.859715986591322645e-01
5.624847357861657571e-01,1.000000000000000000e+00,7.039367437316818021e-01
8.725513490307833520e-01,1.000000000000000000e+00,7.407385170691025422e-01
3.304441704947502778e-02,1.000000000000000000e+00,6.290023788848125852e-01
8.965531399991188977e-02,1.000000000000000000e+00,6.428978341885500658e-01
6.531451248641150231e-01,1.000000000000000000e+00,7.163230591804345959e-01
6.713210588271135704e-01,1.000000000000000000e+00,7.265304046978529051e-01
1.241314919700383657e-01,1.000000000000000000e+00,6.742426312054654591e-01
9.636570359272345065e-02,1.000000000000000000e+00,6.486609323142432659e-01
2.797631300041258928e-02,1.000000000000000000e+00,6.039919624508530704e-01
6.487340744847193141e-01,1.000000000000000000e+00,7.109042363404307618e-01
2.798567814937591436e-01,1.000000000000000000e+00,6.800890835654109789e-01
2.409929518723604724e-01,1.000000000000000000e+00,7.036343155737974087e-01
6.645489927793860607e-01,1.000000000000000000e+00,7.088260962243272401e-01
1.210004667658876043e-01,1.000000000000000000e+00,6.464770666024687307e-01
5.364132554382519125e-01,1.000000000000000000e+00,7.103297236548699045e-01
9.092484166469161355e-02,1.000000000000000000e+00,6.468621135361233287e-01
6.574940877546686657e-02,1.000000000000000000e+00,6.239913161704477851e-01
6.685331729938397416e-01,1.000000000000000000e+00,7.262974742898651304e-01
7.916144787696052232e-01,1.000000000000000000e+00,7.138897741462364444e-01
4.624277680515328504e-01,1.000000000000000000e+00,6.946428093506281654e-01
4.021460582392569760e-01,1.000000000000000000e+00,7.040503306456857846e-01
7.015487985287336414e-01,1.000000000000000000e+00,7.064672759626078324e-01
7.604137792672061025e-02,1.000000000000000000e+00,6.365289182401113743e-01
2.782828751828539948e-01,1.000000000000000000e+00,6.923816110558178583e-01
9.052674087383590917e-01,1.000000000000000000e+00,7.331992887528401281e-01
9.489558069066826862e-01,1.000000000000000000e+00,7.285363606504575706e-01
3.839609224862206016e-02,1.000000000000000000e+00,6.228324742884316922e-01
3.064122522276613303e-03,1.000000000000000000e+00,6.170785964067132534e-01
7.678841222754800855e-01,1.000000000000000000e+00,7.094535192430437842e-01
4.518782761977712115e-01,1.000000000000000000e+00,6.898671323540336298e-01
7.624304561663772795e-01,1.000000000000000000e+00,7.101131541984735396e-01
6.429830595925347669e-01,1.000000000000000000e+00,7.030040838099470557e-01
4.479663902269471754e-01,1.000000000000000000e+00,7.086610290039936366e-01
7.099809655329015756e-01,1.000000000000000000e+00,7.195225342169234706e-01
6.045272392745598689e-01,1.000000000000000000e+00,7.067371056340769897e-01
1.571605807418918754e-02,1.000000000000000000e+00,6.228952545190643564e-01
4.661205170966443712e-01,1.000000000000000000e+00,6.905349569024825662e-01
8.820046494678914772e-01,1.000000000000000000e+00,7.220012037344598621e-01
7.802844441963890931e-01,1.000000000000000000e+00,7.376142070568590947e-01
6.549281206138899414e-01,1.000000000000000000e+00,7.244209519486751736e-01
6.215787234197278632e-01,1.000000000000000000e+00,7.041958385643704021e-01
8.166123588801820210e-01,1.000000000000000000e+00,7.360710570120888585e-01
2.913424595463793842e-01,1.000000000000000000e+00,6.920175840510891518e-01
3.941051418095679049e-01,1.000000000000000000e+00,6.948085167668380802e-01
6.306562657571644914e-01,1.000000000000000000e+00,7.184950558237822582e-01
8.209557821191579841e-01,1.000000000000000000e+00,7.169237944400400631e-01
3.213886772078394793e-01,1.000000000000000000e+00,6.799175724861186154e-01
1.684781135159217902e-01,1.000000000000000000e+00,6.403239574165778825e-01
2.722562793177205620e-01,1.000000000000000000e+00,6.860163286174003616e-01
4.389763536721386084e-01,1.000000000000000000e+00,6.930836318397433082e-01
9.846297786639623961e-02,1.000000000000000000e+00,6.586249776585682003e-01
6.283355101588168345e-01,1.000000000000000000e+00,7.055046076500385288e-01
8.964800274276426562e-01,1.000000000000000000e+00,7.439140049197139337e-01
3.421978121958536567e-01,1.000000000000000000e+00,6.678917063528158060e-01
9.563789416359197437e-01,1.000000000000000000e+00,7.354708760485815233e-01
4.196281071311628308e-01,1.000000000000000000e+00,6.982024693307395946e-01
5.357437938546939504e-01,1.000000000000000000e+00,7.082297501542823559e-01
9.767308840392514568e-01,1.000000000000000000e+00,7.404176379931525220e-01
7.100334933361196477e-01,1.000000000000000000e+00,7.037931836280983955e-01
5.055092753197117927e-01,1.000000000000000000e+00,7.149830765996589843e-01
7.545580166234636676e-01,1.000000000000000000e+00,7.306830974230790199e-01
4.733073275681489722e-01,1.000000000000000000e+00,7.098835259844553658e-01
7.215739814674552166e-01,1.000000000000000000e+00,7.326550540952495583e-01
2.223490777673056140e-01,1.000000000000000000e+00,6.639356481013871658e-01
7.689554943318133162e-02,1.000000000000000000e+00,6.441190352837866673e-01
5.991572260327291399e-01,1.000000000000000000e+00,7.372732126811673004e-01
5.236840393834341079e-01,1.000000000000000000e+00,6.950427342423809440e-01
4.606861355210166709e-01,1.000000000000000000e+00,7.012106738441551412e-01
1.174774290558759926e-01,1.000000000000000000e+00,6.438074153661804688e-01
9.345439630578022960e-01,1.000000000000000000e+00,7.555873818934928376e-01
1.117384432444978870e-01,1.000000000000000000e+00,6.500043354033218090e-01
9.674649553355928466e-01,1.000000000000000000e+00,7.298553765567696860e-01
3.181191073565963201e-01,1.000000000000000000e+00,6.747325621074179436e-01
2.818299573281393133e-01,1.000000000000000000e+00,6.619235883115555108e-01
9.399892216572319770e-01,1.000000000000000000e+00,7.153294423142633196e-01
9.605936691465583044e-01,1.000000000000000000e+00,7.124482936703648850e-01
7.006614037745033663e-01,1.000000000000000000e+00,7.122006123368492814e-01
9.552350409343727256e-01,1.000000000000000000e+00,7.280227532561619475e-01
1.749780721011722218e-01,1.000000000000000000e+00,6.616657634875212635e-01
8.566416606358137065e-01,1.000000000000000000e+00,7.237397925907859131e-01
6.181987467472570552e-01,1.000000000000000000e+00,7.146124293649046555e-01
2.955592488465926815e-01,1.000000000000000000e+00,6.958487670752381282e-01
5.964326108890619649e-01,1.000000000000000000e+00,6.984582066286311175e-01
1.092914422752198078e-01,1.000000000000000000e+00,6.354551999454954858e-01
7.919898008076110552e-01,1.000000000000000000e+00,7.369921474860723354e-01
6.418773242569180137e-01,1.000000000000000000e+00,7.381876470644005428e-01
1.070407662682324457e-01,1.000000000000000000e+00,6.383874609420273627e-01
2.196587841187884749e-01,1.000000000000000000e+00,6.501985314128441162e-01
2.917413457830690948e-01,1.000000000000000000e+00,6.744858545260635774e-01
4.737154519806953124e-01,1.000000000000000000e+00,6.943379025182272457e-01
2.306261514148446601e-01,1.000000000000000000e+00,6.761285845779543280e-01
2.975597188031088303e-01,1.000000000000000000e+00,6.674349855945233001e-01
5.514828067304854420e-01,1.000000000000000000e+00,7.034828773678485359e-01
1.469856288459475691e-01,1.000000000000000000e+00,6.520440273089562755e-01
7.533193424431563479e-01,1.000000000000000000e+00,7.079385377037872296e-01
4.505683593501076389e-01,1.000000000000000000e+00,6.801078779935706420e-01
4.071015756979819988e-01,1.000000000000000000e+00,6.958289829243865521e-01
5.734797841443357580e-01,1.000000000000000000e+00,7.137565962293729305e-01
1.576843680903721179e-01,1.000000000000000000e+00,6.490695559430832429e-01
8.915261645833937321e-01,1.000000000000000000e+00,7.505857874388563999e-01
1.151593462052442618e-01,1.000000000000000000e+00,6.584231957178028338e-01
5.471185969589333897e-01,1.000000000000000000e+00,7.104262878400441350e-01
